TPCNote      0    385  74   4
TPCNote    385   1505  72   2
TPCNote    735   1120  75  -1
TPCNote   1120   1505  79   3
TPCNote   1505   1890  87  -1
TPCNote   1505   2240  67   3
TPCNote   1505   2625  63  -1
TPCNote   1890   2240  79   3
TPCNote   2240   2625  87  -1
TPCNote   2240   2625  67   3
TPCNote   2625   3010  86   4
TPCNote   2625   4130  69   5
TPCNote   2625   4130  62   4
TPCNote   3010   3360  81   5
TPCNote   3360   3745  86   4
TPCNote   3745   4515  93   5
TPCNote   4515   4865  74   4
TPCNote   4865   5985  74   4
TPCNote   5250   5635  75  -1
TPCNote   5635   5985  79   3
TPCNote   5985   6370  87  -1
TPCNote   5985   6755  72   2
TPCNote   5985   7140  63  -1
TPCNote   6370   6755  79   3
TPCNote   6755   7140  87  -1
TPCNote   6755   7140  67   3
TPCNote   7140   7490  86   4
TPCNote   7140   8610  69   5
TPCNote   7140   8610  62   4
TPCNote   7490   7875  81   5
TPCNote   7875   8260  86   4
TPCNote   8260   8995  93   5
TPCNote   8995   9380  69   5
TPCNote   9380  10500  57   5
TPCNote   9380  10500  64   6
TPCNote   9765  10115  81   5
TPCNote  10115  10500  88   6
TPCNote  10500  11235  93   5
TPCNote  10500  11620  57   5
TPCNote  10500  11620  64   6
TPCNote  11620  13125  62   4
TPCNote  11620  13125  66   8
TPCNote  11620  13125  69   5
TPCNote  12005  12390  81   5
TPCNote  12390  12740  86   4
TPCNote  12740  13510  93   5
TPCNote  13125  13510  74   4
TPCNote  13510  13860  74   4
TPCNote  13860  15015  72   2
TPCNote  14245  14630  75  -1
TPCNote  14630  15015  79   3
TPCNote  15015  15750  70   0
TPCNote  15015  15365  87  -1
TPCNote  15015  15750  67   3
TPCNote  15015  16135  63  -1
TPCNote  15365  15750  79   3
TPCNote  15750  16135  70   0
TPCNote  15750  16135  87  -1
TPCNote  15750  16135  67   3
TPCNote  16135  17255  69   5
TPCNote  16135  16485  86   4
TPCNote  16135  17255  62   4
TPCNote  16485  16870  81   5
TPCNote  16870  17255  86   4
TPCNote  17255  17640  62   4
TPCNote  17255  18375  93   5
TPCNote  17990  18375  74   4
TPCNote  18375  19110  72   2
TPCNote  18760  19110  75  -1
TPCNote  19110  19495  72   2
TPCNote  19110  19495  79   3
TPCNote  19495  20440  75  -1
TPCNote  19495  19880  82   0
TPCNote  19495  20265  67   3
TPCNote  19495  20615  63  -1
TPCNote  19880  20265  79   3
TPCNote  20265  20615  82   0
TPCNote  20265  20615  67   3
TPCNote  20440  20615  70   0
TPCNote  20615  22120  74   4
TPCNote  20615  21000  86   4
TPCNote  20615  22505  69   5
TPCNote  20615  22505  62   4
TPCNote  21000  21385  81   5
TPCNote  21385  21735  86   4
TPCNote  21735  22505  93   5
TPCNote  22505  22890  69   5
TPCNote  22890  23240  68  -2
TPCNote  22890  23240  75  -1
TPCNote  22890  23240  63  -1
TPCNote  22890  23240  72   2
TPCNote  23240  23625  80  -2
TPCNote  23240  23625  66  -4
TPCNote  23625  24010  68  -2
TPCNote  23625  24010  75  -1
TPCNote  23625  24010  63  -1
TPCNote  23625  24010  72   2
TPCNote  24010  24360  68  -2
TPCNote  24010  24360  80  -2
TPCNote  24010  24360  66  -4
TPCNote  24360  24745  68  -2
TPCNote  24360  24745  75  -1
TPCNote  24360  24745  63  -1
TPCNote  24360  24745  72   2
TPCNote  24745  25130  68  -2
TPCNote  24745  25130  80  -2
TPCNote  24745  25130  66  -4
TPCNote  25130  25515  71  -5
TPCNote  25130  25515  78  -4
TPCNote  25130  25515  62  -8
TPCNote  25130  25515  74  -8
TPCNote  25515  25865  83  -5
TPCNote  25515  25865  68  -2
