TPCNote      0    490  55   3
TPCNote      0    490  63  -1
TPCNote      0    560  27  -1
TPCNote      0    560  39  -1
TPCNote    735    875  52  -6
TPCNote    735    875  57   5
TPCNote    875   1015  53   1
TPCNote    875   1015  58   0
TPCNote    875   1015  49  -3
TPCNote   1015   1155  49  -3
TPCNote   1015   1120  54  -4
TPCNote   1015   1120  59  -5
TPCNote   1120   1260  60   2
TPCNote   1120   1260  55   3
TPCNote   1120   1295  51  -1
TPCNote   1260   1365  61  -3
TPCNote   1260   1365  56  -2
TPCNote   1260   1435  52   6
TPCNote   1365   1505  57   5
TPCNote   1365   1505  62   4
TPCNote   1435   1575  53   1
TPCNote   1505   1750  58   0
TPCNote   1505   1750  63  -1
TPCNote   1575   1715  54  -4
TPCNote   1715   1995  55   3
TPCNote   1995   2030  55   3
TPCNote   1995   2240  58   0
TPCNote   2310   2590  39  -1
TPCNote   2310   2590  46   0
TPCNote   2625   3150  56  -2
TPCNote   2625   3150  64  -6
TPCNote   2625   3150  68  -2
TPCNote   2870   3465  50   4
TPCNote   2870   3465  59  -5
TPCNote   3150   3430  55   3
TPCNote   3150   3430  63  -1
TPCNote   3150   3430  67   3
TPCNote   3465   3640  58   0
TPCNote   3465   3745  51  -1
TPCNote   3465   3640  59  -5
TPCNote   3640   3745  58   0
TPCNote   3745   3885  52  -6
TPCNote   3885   3990  51  -1
TPCNote   3990   4130  59  -5
TPCNote   3990   4165  44  -2
TPCNote   4130   4235  58   0
TPCNote   4130   4340  43   3
TPCNote   4235   4375  52  -6
TPCNote   4340   4480  38   4
TPCNote   4340   4515  51  -1
TPCNote   4480   4620  39  -1
TPCNote   4480   4620  59  -5
TPCNote   4620   4760  58   0
TPCNote   4620   4760  44  -2
TPCNote   4760   4900  43   3
TPCNote   4760   4865  52  -6
TPCNote   4865   5005  51  -1
TPCNote   4865   5040  38   4
TPCNote   5005   5110  59  -5
TPCNote   5005   5180  39  -1
TPCNote   5110   5250  58   0
TPCNote   5180   5320  44  -2
TPCNote   5250   5390  52  -6
TPCNote   5320   5495  43   3
TPCNote   5390   5495  51  -1
TPCNote   5495   5635  59  -5
TPCNote   5495   5635  38   4
TPCNote   5635   5740  58   0
TPCNote   5635   5775  39  -1
TPCNote   5740   5880  52  -6
TPCNote   5740   5915  44  -2
TPCNote   5880   5985  51  -1
TPCNote   5880   6055  43   3
TPCNote   5985   6510  52  -6
TPCNote   5985   6510  56  -2
TPCNote   5985   6510  59  -5
TPCNote   5985   6510  64  -6
TPCNote   6055   6195  38   4
TPCNote   6195   6335  39  -1
TPCNote   6335   6475  44  -2
TPCNote   6475   6650  43   3
TPCNote   6650   6790  38   4
TPCNote   6755   6860  58   0
TPCNote   6755   6860  53   1
TPCNote   6755   6930  39  -1
TPCNote   6860   7000  54  -4
TPCNote   6860   7000  59  -5
TPCNote   6930   7490  39  -1
TPCNote   6930   7490  44  -2
TPCNote   6930   7490  51  -1
TPCNote   7000   7140  55   3
TPCNote   7000   7140  60   2
TPCNote   7140   7245  56  -2
TPCNote   7140   7245  61  -3
TPCNote   7245   7385  57   5
TPCNote   7245   7385  62   4
TPCNote   7385   7490  58   0
TPCNote   7385   7490  63  -1
TPCNote   7490   7735  59  -5
TPCNote   7490   7735  64  -6
TPCNote   7805   7945  50   4
TPCNote   7945   8085  51  -1
TPCNote   8015   8085  52  -6
TPCNote   8015   8260  56  -2
TPCNote   8015   8260  59  -5
TPCNote   8085   8225  52   6
TPCNote   8225   8365  53   1
TPCNote   8365   8505  54  -4
TPCNote   8505   8645  55   3
TPCNote   8645   8925  56  -2
TPCNote   8960   9485  61  -3
TPCNote   8960   9485  70   0
TPCNote   8960   9485  73  -3
TPCNote   9240   9520  39  -1
TPCNote   9240   9520  47  -5
TPCNote   9485   9625  61  -3
TPCNote   9485   9730  68  -2
TPCNote   9485   9730  71  -5
TPCNote   9625   9765  59  -5
TPCNote   9765   9870  54  -4
TPCNote   9765  10395  55   3
TPCNote   9765  10395  58   0
